Trade Date,Ref Px,Net Gamma,Net Delta,Call Wall,Put Wall,Vol Trigger,Data Release
2024-01-18,4780,0.8707,2171518636271,5000,4750,4765,2024-01-19
2024-01-19,4839,2.5473,2148989010780,4860,4815,4815,2024-01-22
2024-01-22,4850,2.064,2194116909925,4900,4500,4795,2024-01-23
2024-01-23,4864,2.4337,2214462185947,4900,4500,4795,2024-01-24
2024-01-24,4868,0.9225,2211939359456,4900,4500,4845,2024-01-25
2024-01-25,4894,2.3539,1808544708019,4900,4500,4795,2024-01-26
2024-01-26,4890,1.2311,2294148462511,4950,4500,4865,2024-01-29
2024-01-29,4927,2.0651,2277256400919,5000,4500,4865,2024-01-30
2024-01-30,4924,1.5178,2111822603273,5000,4500,4775,2024-01-31
2024-01-31,4845,0.1738,2321366682531,5000,4775,4855,2024-02-01
2024-02-01,4935,1.4889,2404684089104,4950,4500,4895,2024-02-02
2024-02-02,4958,1.3208,2474347841787,5000,4930,4930,2024-02-05
2024-02-05,4942,1.4896,2464183694034,5000,4920,4945,2024-02-06
2024-02-06,4954,1.6438,2144820311557,5000,4500,4870,2024-02-07
2024-02-07,4995,2.2628,2514275827989,5000,4500,4895,2024-02-08
2024-02-08,4997,1.8478,2555822712509,5050,4800,4945,2024-02-09
2024-02-09,5026,2.0107,2610075946968,5100,4500,4945,2024-02-12
2024-02-12,5021,2.2277,2577006802891,5000,4600,4945,2024-02-13
2024-02-13,4953,0.2699,2631683962045,5000,4910,4945,2024-02-14
2024-02-14,5000,1.2574,2691358889401,5050,4970,4970,2024-02-15
2024-02-15,5029,2.779,2830846305995,5050,4995,4945,2024-02-16
2024-02-16,5005,0.4637,2482900109294,5100,4500,4995,2024-02-20
2024-02-20,4975,0.0297,2505940045521,5100,4800,4995,2024-02-21
2024-02-21,4981,-0.5608,2470323953592,5100,5000,5000,2024-02-22
2024-02-22,5087,2.781,2621832288075,5100,4800,4995,2024-02-23
2024-02-23,5088,0.8151,2600557503873,5100,5000,5070,2024-02-26
2024-02-26,5069,1.3724,2706889274938,5100,4500,5070,2024-02-27
2024-02-27,5078,1.9351,2749522905992,5100,4500,5065,2024-02-28
2024-02-28,5069,0.1941,482235692491,5100,5040,5045,2024-02-29
2024-02-29,5096,1.0835,2528896034721,5200,5040,5070,2024-03-01
2024-03-01,5137,1.6587,2816405563628,5200,4800,4995,2024-03-04
2024-03-04,5130,1.2883,2841364785704,5200,4800,5095,2024-03-05
2024-03-05,5078,0.4735,2862881432953,5200,5040,5095,2024-03-06
2024-03-06,5104,1.3403,2922121541915,5200,4800,5095,2024-03-07
2024-03-07,5157,2.2878,2976041382092,5200,4800,5095,2024-03-08
2024-03-08,5123,0.7932,3037016887666,5200,5110,5145,2024-03-11
2024-03-11,5117,0.8846,3067504784355,5200,4900,5095,2024-03-12
2024-03-12,5175,2.4366,3191160555346,5200,4800,5095,2024-03-13
2024-03-13,5165,1.5526,3114101818853,5200,5000,5095,2024-03-14
2024-03-14,5150,1.2212,3249380866455,5200,5150,5155,2024-03-15
2024-03-15,5117,-0.0905,2318445294983,5200,5130,5130,2024-03-18
2024-03-18,5149,0.67,2353435345286,5200,5000,5145,2024-03-19
2024-03-19,5224,-0.0805,2417571779541,5250,5000,5190,2024-03-20
2024-03-20,5224,-0.0805,2417571779541,5250,5000,5190,2024-03-21
2024-03-21,5241,3.9302,2571262220327,5250,5240,5240,2024-03-22
2024-03-22,5234,1.2364,2765074820367,5300,4800,5190,2024-03-25
2024-03-25,5218,1.1626,3376151122230,5400,4600,5095,2024-03-26
2024-03-26,5203,1.0729,3382556007389,5400,4600,5095,2024-03-27
2024-03-27,5248,1.3562,3763765527116,5400,4600,5095,2024-03-28
2024-03-28,5254,1.3427,2781987712601,5300,4800,5245,2024-04-01
2024-04-01,5190,0.706,2752656780325,5300,4800,5245,2024-04-02
2024-04-02,5205,-0.0702,2795557318293,5300,5185,5205,2024-04-03
2024-04-03,5211,0.0889,2810157718213,5300,5150,5220,2024-04-04
2024-04-04,5147,-1.7253,2845410503496,5300,5000,5190,2024-04-05
2024-04-05,5204,-0.2323,2861204833357,5300,5165,5195,2024-04-08
2024-04-08,5202,-0.0558,2837845583634,5300,5000,5195,2024-04-09
2024-04-09,5209,-0.2456,2861524806086,5300,5100,5195,2024-04-10
2024-04-10,5160,-1.023,2859280505466,5300,5100,5175,2024-04-11
2024-04-11,5199,0.2358,2886165143098,5300,5150,5190,2024-04-12
2024-04-12,5123,-1.758,2914777964868,5300,5000,5165,2024-04-15
2024-04-15,5061,-2.645,2953897354987,5300,5000,5100,2024-04-16
2024-04-16,5051,-2.4773,2948187871642,5300,5000,5125,2024-04-17
2024-04-17,5022,-2.8698,2978789801131,5300,5000,5100,2024-04-18
2024-04-18,5011,-3.0066,2998945051029,5500,5000,5100,2024-04-19
2024-04-19,4967,-2.9769,2808060074387,5100,4900,5090,2024-04-22
2024-04-22,5010,-1.9626,2757048840202,5100,4975,5030,2024-04-23
2024-04-23,5072,-0.5995,2636325903575,5100,5040,5075,2024-04-24
2024-04-24,5071,-0.6901,2626869513689,5100,5000,5075,2024-04-25
2024-04-25,5048,-1.4632,2652842330000,5100,5000,5055,2024-04-26
2024-04-26,5099,-0.0694,2643737612549,5100,5000,5090,2024-04-29
2024-04-29,5116,-0.2819,2649818694298,5100,5000,5095,2024-04-30
2024-04-30,5035,-1.6536,2613559944435,5200,5000,5075,2024-05-01
2024-05-01,5018,-2.0896,2625244114192,5200,5000,5075,2024-05-02
2024-05-02,5064,-1.6105,2643546136467,5200,5000,5075,2024-05-03
2024-05-03,5127,0.219,2651850615591,5200,5000,5115,2024-05-06
2024-05-06,5180,0.685,2714299663911,5200,5160,5165,2024-05-07
2024-05-07,5187,1.181,2738660637635,5200,5000,5165,2024-05-08
2024-05-08,5187,1.1907,2747342214247,5200,5000,5170,2024-05-09
2024-05-09,5214,1.8236,2786894230664,5200,5000,5165,2024-05-10
2024-05-10,5222,1.7304,2801358643159,5300,5000,5195,2024-05-13
2024-05-13,5221,1.1521,2811361949247,5300,5000,5195,2024-05-14
2024-05-14,5246,1.9861,2882057569796,5300,5000,5195,2024-05-15
2024-05-15,5308,3.3867,3013838044264,5300,5000,5195,2024-05-16
2024-05-16,5297,2.3031,3048013522490,5300,5000,5245,2024-05-17
2024-05-17,5303,1.3866,2825662378732,5400,5000,5270,2024-05-20
2024-05-20,5308,1.1587,2864567571585,5400,4950,5295,2024-05-21
2024-05-21,5321,1.5942,2911645304548,5400,4950,5295,2024-05-22
2024-05-22,5307,0.4499,2919178638812,5400,5200,5295,2024-05-23
2024-05-23,5267,-0.8968,2913133694050,5400,5200,5290,2024-05-24
2024-05-24,5304,0.3734,2926994803608,5400,5285,5295,2024-05-28
2024-05-28,5306,0.21,2951785016234,5400,5200,5295,2024-05-29
2024-05-29,5266,-0.2101,2945026867479,5400,5200,5275,2024-05-30
2024-05-30,5235,-1.5613,2966733915676,5400,5200,5260,2024-05-31
2024-05-31,5277,-1.055,2939816868116,5400,5200,5260,2024-06-03
2024-06-03,5283,0.0254,2939539210753,5400,5200,5270,2024-06-04
2024-06-04,5291,0.5797,2975465625113,5400,5200,5270,2024-06-05
2024-06-05,5354,2.1237,3086146820662,5400,5100,5325,2024-06-06
2024-06-06,5352,1.5926,3091863414808,5400,5100,5325,2024-06-07
2024-06-07,5346,1.5876,3077699910279,5400,5300,5345,2024-06-10
2024-06-10,5360,1.6718,3111832691586,5400,5300,5345,2024-06-11
2024-06-11,5375,1.7771,3151306452327,5400,5300,5330,2024-06-12
2024-06-12,5421,2.6232,3246080512275,5500,5200,5365,2024-06-13
2024-06-13,5433,2.9086,3320754233082,5500,5200,5360,2024-06-14
2024-06-14,5431,2.0331,3320821209578,5500,5300,5395,2024-06-17
2024-06-17,5473,3.7387,3490388897792,5500,5300,5395,2024-06-18
2024-06-18,5487,3.005,3554003335181,5500,5300,5395,2024-06-20
2024-06-20,5473,1.8672,3583605639288,5500,5300,5445,2024-06-21
2024-06-21,5464,0.7066,2596695107538,5500,5300,5445,2024-06-24
2024-06-24,5447,0.6664,2608678781037,5500,5300,5445,2024-06-25
2024-06-25,5469,0.8402,2638881087461,5500,5300,5445,2024-06-26
2024-06-26,5477,0.9681,2661047331475,5500,5300,5465,2024-06-27
2024-06-27,5482,1.0639,2682347992494,5500,5300,5465,2024-06-28
2024-06-28,5460,0.3042,2618340644924,5600,5300,5465,2024-07-01
2024-07-01,5475,0.4297,2618220629640,5500,5300,5465,2024-07-02
2024-07-02,5509,1.8124,2679561553913,5600,5495,5495,2024-07-03
2024-07-03,5537,2.5721,2746857317953,5600,5505,5510,2024-07-05
2024-07-05,5567,2.802,2821222461583,5585,5545,5555,2024-07-08
2024-07-08,5572,2.017,2836109689482,5600,5300,5545,2024-07-09
2024-07-09,5576,2.03,2875085887735,5600,5300,5545,2024-07-10
2024-07-10,5633,2.6013,2985538095854,5700,5300,5545,2024-07-11
2024-07-11,5584,1.2317,2969364612993,5600,5555,5560,2024-07-12
2024-07-12,5615,2.1488,3028155329095,5700,5590,5595,2024-07-15
2024-07-15,5631,1.7629,3068756626411,5700,5300,5595,2024-07-16
2024-07-16,5667,2.4186,3150935429514,5700,5300,5595,2024-07-17
2024-07-17,5588,-0.0066,3126555554154,5750,5500,5595,2024-07-18
2024-07-18,5544,-1.4596,3167466961502,5750,5500,5555,2024-07-19
2024-07-19,5505,-1.8398,2877084689620,5540,5470,5525,2024-07-22
2024-07-22,5564,0.4786,2886126819773,5590,5535,5565,2024-07-23
2024-07-23,5555,-0.5424,2871670367413,5750,5300,5565,2024-07-24
2024-07-24,5427,-2.9674,2940756825033,5750,5400,5510,2024-07-25
2024-07-25,5399,-2.5261,2941690985427,5750,5300,5495,2024-07-26
2024-07-26,5459,-1.9613,2928984596097,5750,5300,5495,2024-07-29
2024-07-29,5463,-1.2866,2902981735019,5750,5300,5485,2024-07-30
2024-07-30,5436,-2.0909,2938974678961,5750,5300,5495,2024-07-31
2024-07-31,5522,-0.0989,2930254586579,5750,5300,5505,2024-08-01
2024-08-01,5446,-2.5291,3000415756898,5750,5300,5500,2024-08-02
2024-08-02,5346,-3.3139,3113185938893,5700,5300,5480,2024-08-05
2024-08-05,5186,-3.4552,3324740330372,6000,5200,5495,2024-08-06
2024-08-06,5240,-2.8655,3124630154336,5700,5200,5495,2024-08-07
2024-08-07,5199,-3.2876,3209205047553,6000,5200,5480,2024-08-08
2024-08-08,5319,-2.2788,3169422215765,6000,5300,5400,2024-08-09
2024-08-09,5344,-1.8609,3100486751490,5700,5200,5350,2024-08-12
2024-08-12,5344,-1.9988,3127024644132,6000,5300,5375,2024-08-13
2024-08-13,5434,-0.4182,3153684371199,5500,5300,5400,2024-08-14
2024-08-14,5455,-0.16,3156603870184,5500,5300,5425,2024-08-15
2024-08-15,5543,1.7957,3289622212409,5600,5300,5495,2024-08-16
2024-08-16,5554,1.2178,3052111541000,5600,5300,5495,2024-08-19
2024-08-19,5608,1.8486,3117058706348,5750,5300,5505,2024-08-20
2024-08-20,5597,1.2759,3150137403889,5750,5300,5510,2024-08-21
2024-08-21,5620,1.3103,3202556277246,5750,5300,5545,2024-08-22
2024-08-22,5570,0.3553,3188469184692,5750,5300,5545,2024-08-23
2024-08-23,5634,1.3477,3228622334732,5750,5595,5605,2024-08-26
2024-08-26,5616,1.0245,3213042546979,5750,5300,5595,2024-08-27
2024-08-27,5625,1.2806,3225310899725,5750,5300,5595,2024-08-28
2024-08-28,5592,0.3524,3226280163671,5750,5400,5595,2024-08-29
2024-08-29,5591,0.3404,3201904794837,5750,5500,5595,2024-08-30
2024-08-30,5648,0.7833,3194830628805,5750,5500,5620,2024-09-03
2024-09-03,5528,-1.9121,3223420358449,5750,5500,5560,2024-09-04
2024-09-04,5520,-1.6928,3221705322839,5750,5500,5550,2024-09-05
2024-09-05,5503,-2.016,3224724497410,5750,5400,5550,2024-09-06
2024-09-06,5408,-2.7239,3258566580258,5700,5300,5515,2024-09-09
2024-09-09,5471,-1.5986,3235777340421,5700,5400,5500,2024-09-10
2024-09-10,5495,-1.0877,3266032342781,5700,5400,5500,2024-09-11
2024-09-11,5554,-0.1036,3329609420226,5700,5400,5515,2024-09-12
2024-09-12,5595,1.2611,3392472136782,5750,5500,5515,2024-09-13
2024-09-13,5626,1.3179,3455192965115,5750,5500,5590,2024-09-16
2024-09-16,5633,1.4544,3501038941780,5750,5500,5590,2024-09-17
2024-09-17,5634,0.9531,3557120360766,5750,5500,5590,2024-09-18
2024-09-18,5618,1.0065,3574702354253,5750,5500,5595,2024-09-19
2024-09-19,5713,3.2075,3766566385924,5750,5400,5615,2024-09-20
2024-09-20,5702,2.1345,2814769690964,5750,5300,5645,2024-09-23
2024-09-23,5718,2.2006,2845640665137,5750,5400,5670,2024-09-24
2024-09-24,5732,2.3618,2883310526629,5750,5400,5685,2024-09-25
2024-09-25,5722,1.8367,2902642356669,5750,5400,5695,2024-09-26
2024-09-26,5745,2.4166,2984450019606,5750,5300,5685,2024-09-27
2024-09-27,5738,1.5917,3000648971914,5750,5300,5695,2024-09-30
2024-09-30,5762,1.0389,2957947111428,5800,5300,5735,2024-10-01
2024-10-01,5708,0.3025,2966473648433,5800,5600,5705,2024-10-02
2024-10-02,5709,0.3163,2964964891262,5800,5400,5695,2024-10-03
2024-10-03,5699,-0.3634,2998830699390,5800,5600,5695,2024-10-04
2024-10-04,5751,0.9605,2989965610641,5800,5500,5715,2024-10-07
2024-10-07,5695,-0.5783,3031144622713,5800,5500,5695,2024-10-08
2024-10-08,5751,1.4936,3081671577546,5800,5720,5730,2024-10-09
2024-10-09,5792,2.0608,3163777955882,5825,5745,5745,2024-10-10
2024-10-10,5780,1.4642,3140769007475,5800,5500,5745,2024-10-11
2024-10-11,5815,2.0787,3197552097518,5850,5500,5770,2024-10-14
2024-10-14,5859,3.0122,3301928979124,5900,5830,5755,2024-10-15
2024-10-15,5815,1.0299,3284473471951,5850,5790,5795,2024-10-16
2024-10-16,5842,2.2096,3335023563175,5900,5300,5765,2024-10-17
2024-10-17,5841,1.6029,3390587555347,5900,5750,5815,2024-10-18
2024-10-18,5864,1.1632,3010415103104,5900,5700,5845,2024-10-21
2024-10-21,5853,0.5825,3024016468952,5900,5750,5845,2024-10-22
2024-10-22,5851,1.2546,3058795020114,5900,5825,5845,2024-10-23
2024-10-23,5797,-0.5861,3076539816490,6000,5750,5815,2024-10-24
2024-10-24,5809,-0.1117,3091303034041,6000,5750,5830,2024-10-25
2024-10-25,5808,-0.3313,3119507366351,6000,5750,5820,2024-10-28
2024-10-28,5823,0.4462,3125238121815,6000,5800,5820,2024-10-29
2024-10-29,5832,0.8953,3166566877168,6000,5700,5820,2024-10-30
2024-10-30,5813,0.1651,3176756622170,6000,5700,5820,2024-10-31
2024-10-31,5705,-1.7108,3144425570582,6000,5700,5795,2024-11-01
2024-11-01,5728,-1.166,3131818296488,6000,5700,5760,2024-11-04
2024-11-04,5712,-1.2363,3133407326883,6000,5500,5750,2024-11-05
2024-11-05,5782,-0.1922,3186969288027,6000,5500,5755,2024-11-06
2024-11-06,5929,2.7408,3352369087896,6000,5450,5820,2024-11-07
2024-11-07,5973,3.3637,3468834311627,6000,5945,5835,2024-11-08
2024-11-08,5995,2.6416,3510861958564,6000,5500,5840,2024-11-11
2024-11-11,6001,2.4866,3537923015491,6000,5500,5895,2024-11-12
2024-11-12,5983,2.2057,3558483980513,6000,5500,5945,2024-11-13
2024-11-13,5985,2.6079,3597358988437,6000,5500,5945,2024-11-14
2024-11-14,5949,0.5765,3591794518993,6000,5945,5945,2024-11-15
2024-11-15,5870,-1.3468,3263244885309,6000,5800,5895,2024-11-18
2024-11-18,5893,-0.0784,3295114575699,6000,5800,5895,2024-11-19
2024-11-19,5916,0.5693,3369294876642,6000,5800,5900,2024-11-20
2024-11-20,5917,0.391,3390487220073,6000,5800,5875,2024-11-21
2024-11-21,5948,1.367,3447535627932,6000,5800,5920,2024-11-22
2024-11-22,5969,1.2777,3456064034778,6000,5800,5945,2024-11-25
2024-11-25,5987,1.9121,3490683374237,6000,5500,5965,2024-11-26
2024-11-26,6021,2.9571,3571038757501,6100,5500,5985,2024-11-27
2024-11-27,5998,1.7197,3553105821013,6000,5950,5985,2024-11-29
2024-11-29,6032,2.6627,3562355475925,6100,5800,5995,2024-12-02
2024-12-02,6047,2.865,3601463840243,6100,5800,5990,2024-12-03
2024-12-03,6049,2.5243,3647449370904,6100,5800,6035,2024-12-04
2024-12-04,6086,3.6656,3775805921439,6100,5800,6040,2024-12-05
2024-12-05,6075,2.7877,3814967882294,6100,5800,6045,2024-12-06
2024-12-06,6090,2.1497,3839349572900,6100,6070,6070,2024-12-09
2024-12-09,6052,0.6393,3824612089288,6100,6025,6045,2024-12-10
2024-12-10,6034,0.1917,3829085808503,6100,5975,6045,2024-12-11
2024-12-11,6084,2.8069,3931469545502,6100,6060,6070,2024-12-12
2024-12-12,6051,1.096,3910199337868,6100,6030,6045,2024-12-13
2024-12-13,6051,0.7079,3912724492914,6100,6040,6045,2024-12-16
2024-12-16,6074,1.9834,4035074279694,6100,6060,6045,2024-12-17
2024-12-17,6050,0.4386,4085304066700,6100,5900,6040,2024-12-18
2024-12-18,5872,-2.9627,4189265049698,6200,5900,6040,2024-12-19
2024-12-19,5867,-2.6377,4206168748205,6200,5800,5995,2024-12-20
2024-12-20,5930,-1.2075,2902109945360,6055,5900,5970,2024-12-23
2024-12-23,5974,-0.1317,2894588736240,6055,5900,5950,2024-12-24
2024-12-24,6040,2.6662,2935537867932,6055,5900,5990,2024-12-26
2024-12-26,6037,2.5324,2951584016512,6055,5900,6010,2024-12-27
2024-12-27,5970,-1.115,2926647569061,6055,5900,5990,2024-12-30
2024-12-30,5906,-1.7013,2921881151013,6200,5900,5945,2024-12-31
2024-12-31,5881,-2.0005,2861273702034,6200,5800,5950,2025-01-02
2025-01-02,5868,-2.3873,2896821929731,6200,5800,5950,2025-01-03
2025-01-03,5942,-0.6749,2888221273505,6200,5900,5940,2025-01-06
2025-01-06,5975,-0.5147,2941431886300,6005,5900,5975,2025-01-07
2025-01-07,5909,-2.1599,3051495905017,5945,5870,5940,2025-01-08
2025-01-08,5918,-1.7117,3045777287179,6200,5900,5955,2025-01-10
2025-01-10,5827,-2.6616,3091455558701,6200,5800,5925,2025-01-13
2025-01-13,5836,-2.3987,3125362699841,6200,5700,5900,2025-01-14
2025-01-14,5842,-2.4701,3157756694375,6200,5700,5900,2025-01-15
2025-01-15,5949,0.413,3185885950832,6000,5900,5930,2025-01-16
2025-01-16,5937,0.1127,3196324851274,6000,5900,5930,2025-01-17
2025-01-17,5996,0.6936,2789086571061,6100,5800,5975,2025-01-21
2025-01-21,6049,1.5655,2880739349711,6075,6015,6020,2025-01-22
2025-01-22,6086,2.3441,3000881075090,6110,6060,6060,2025-01-23
2025-01-23,6118,0.0547,3052339044397,6140,6090,6095,2025-01-24
2025-01-24,6101,0.9313,3034071246993,6200,5800,6090,2025-01-27
2025-01-27,6012,-0.8042,3038797756683,6200,5900,6000,2025-01-28
2025-01-28,6067,0.9208,3062206289248,6200,5800,6025,2025-01-29
2025-01-29,6039,0.3437,3039949059972,6200,5900,6015,2025-01-30
2025-01-30,6071,0.2682,3067528556783,6200,5900,6015,2025-01-31
2025-01-31,6040,-0.6475,3059167083499,6200,6000,6060,2025-02-03
2025-02-03,5994,-0.8526,3073584768838,6200,5900,6025,2025-02-04
2025-02-04,6037,-0.1851,3089912275997,6200,6000,6035,2025-02-05
2025-02-05,6061,0.3639,3146272966612,6200,5900,6045,2025-02-06
2025-02-06,6083,0.6741,3177592639055,6200,5900,6045,2025-02-07
2025-02-07,6025,-0.7458,3148807428505,6200,5900,6045,2025-02-10
2025-02-10,6066,0.5438,3166517615565,6200,6000,6055,2025-02-11
2025-02-11,6068,0.618,3177265159534,6200,5900,6060,2025-02-12
2025-02-12,6051,-0.0045,3168214658914,6200,6000,6045,2025-02-13
2025-02-13,6115,2.4176,3271617123659,6150,5900,6065,2025-02-14
2025-02-14,6114,1.8082,3260679861837,6200,5900,6090,2025-02-18
2025-02-18,6114,1.5278,3270706716325,6200,6000,6095,2025-02-19
2025-02-19,6144,2.6715,3336699739605,6200,5900,6095,2025-02-20
2025-02-20,6117,0.9818,3337257605703,6200,6000,6095,2025-02-21
2025-02-21,6013,-2.2544,3087815418423,6200,5900,6050,2025-02-24
2025-02-24,5983,-2.0479,3099517576382,6200,5900,6050,2025-02-25
2025-02-25,5955,-2.4035,3156176799719,6200,5900,6025,2025-02-26
2025-02-26,5956,-2.1102,3155342153590,6200,5900,6035,2025-02-27
2025-02-27,5861,-3.3482,3212993129086,6200,5800,6035,2025-02-28
2025-02-28,5954,-2.2163,3192348329545,6200,5800,6000,2025-03-03
2025-03-03,5849,-3.4601,3296759915888,6200,5800,6000,2025-03-04
2025-03-04,5778,-2.7272,3314806646212,6200,5700,6000,2025-03-05
2025-03-05,5842,-2.322,3286834899134,5905,5800,5880,2025-03-06
2025-03-06,5738,-3.4229,3410481669127,5830,5650,5820,2025-03-07
2025-03-07,5770,-3.109,3364699590341,6200,5700,5940,2025-03-10
2025-03-10,5614,-3.8828,3510407137745,6500,5500,5940,2025-03-11
2025-03-11,5572,-3.6797,3549855302717,6500,5500,5940,2025-03-12
2025-03-12,5599,-3.6746,3580050605228,6500,5500,5925,2025-03-13
2025-03-13,5521,-4.151,3688950757664,6500,5500,5925,2025-03-14
2025-03-14,5638,-3.142,3610628851270,6500,5500,5900,2025-03-17
2025-03-17,5675,-2.313,3577090306286,6000,5600,5700,2025-03-18
2025-03-18,5614,-3.2643,3635330767080,6500,5500,5825,2025-03-19
2025-03-19,5675,-2.2471,3682686402444,6000,5600,5715,2025-03-20
2025-03-20,5662,-2.8983,3741888779142,6500,5600,5700,2025-03-21
2025-03-21,5667,-2.5288,2725686883181,6500,5600,5700,2025-03-24
2025-03-24,5767,-0.6631,2737710340589,5850,5600,5730,2025-03-25
2025-03-25,5776,-0.7867,2769972693327,5850,5600,5750,2025-03-26
2025-03-26,5712,-2.2742,2813531906026,6000,5650,5735,2025-03-27
2025-03-27,5693,-2.0243,2795296158662,6000,5650,5730,2025-03-28
2025-03-28,5580,-3.6251,2905731725523,6500,5565,5750,2025-03-31
2025-03-31,5611,-2.1333,2841942973318,5905,5500,5700,2025-04-01
2025-04-01,5611,-2.16,2868905799442,5905,5500,5700,2025-04-02
2025-04-02,5633,-1.4971,2876276951863,5850,5500,5700,2025-04-03
2025-04-03,5396,-3.5948,3090224835722,5905,5400,5825,2025-04-04
2025-04-04,5074,-2.9528,3348918846419,5390,5000,5825,2025-04-07
2025-04-07,5074,-2.9572,3521971595980,6000,4700,5825,2025-04-08
2025-04-08,5062,-3.0777,3708514325400,6000,4700,5825,2025-04-09
2025-04-09,4982,-1.6277,3185876359674,6000,5200,5825,2025-04-10
2025-04-10,5456,-2.7437,3798292683521,6000,4700,5825,2025-04-11
2025-04-11,5363,-1.9637,3525874777683,6000,5200,5715,2025-04-14
2025-04-14,5363,-1.6175,3441151514124,6000,5200,5825,2025-04-15
2025-04-15,5405,-1.9612,3511766246702,6000,5200,5825,2025-04-16
2025-04-16,5396,-2.899,3720404740971,6000,5200,5825,2025-04-17
2025-04-17,5275,-1.9742,3175016694618,6000,5200,5720,2025-04-21
2025-04-21,5282,-2.6481,3350220280360,6000,5000,5750,2025-04-22
2025-04-22,5158,-1.6757,3183237096905,6000,5200,5325,2025-04-23
2025-04-23,5287,-1.3339,3251686888022,5445,5200,5400,2025-04-24
2025-04-24,5375,-0.5742,3286678416106,5545,5410,5410,2025-04-25
2025-04-25,5525,-0.5994,3327056997939,5600,5200,5500,2025-04-28
2025-04-28,5525,-0.5168,3343234510148,5600,5200,5500,2025-04-29
2025-04-29,5528,-0.2838,3363475579582,5650,5200,5500,2025-04-30
2025-04-30,5560,-0.6266,3359658688611,5600,5200,5500,2025-05-01
2025-05-01,5569,0.1902,3377151365364,5800,5200,5575,2025-05-02
2025-05-02,5686,0.2834,3444594257167,5800,5200,5635,2025-05-05
2025-05-05,5686,-0.0569,3447526927233,5800,5200,5655,2025-05-06
2025-05-06,5650,-0.4264,3457356172215,5800,5200,5615,2025-05-07
2025-05-07,5606,-0.2427,3447168034706,5800,5200,5635,2025-05-08
2025-05-08,5631,0.229,3470485377363,5800,5200,5635,2025-05-09
2025-05-09,5659,-0.2599,3489947819366,5800,5200,5645,2025-05-12
2025-05-12,5659,1.2348,3549217232818,6000,5000,5700,2025-05-13
2025-05-13,5844,1.6996,3748941321764,6000,5200,5845,2025-05-14
2025-05-14,5886,1.2837,3800861404752,6000,5200,5845,2025-05-15
2025-05-15,5916,1.5838,3879129515374,6000,5200,5845,2025-05-16
2025-05-16,5958,1.4818,3585012990116,6000,5875,5900,2025-05-19
2025-05-19,5958,1.2597,3662232140856,6000,5875,5900,2025-05-20
2025-05-20,5963,0.8378,3680099498890,6000,5875,5900,2025-05-21
2025-05-21,5940,-0.4051,3718007430396,6000,5875,5900,2025-05-22
2025-05-22,5844,-0.1966,3681407580599,6000,5875,5900,2025-05-23
2025-05-23,5802,-0.3848,3649345580563,6000,5700,5845,2025-05-27
2025-05-27,5802,1.0258,3646918242162,6000,5925,5890,2025-05-28
2025-05-28,5921,0.6228,3723717660446,6000,5925,5900,2025-05-29
2025-05-29,5888,0.5913,3718711417433,6000,5925,5900,2025-05-30
2025-05-30,5911,0.6126,3707384133236,6000,5700,5895,2025-06-02
2025-06-02,5911,1.0367,3730960889172,6000,5700,5895,2025-06-03
2025-06-03,5935,1.6733,3820642907636,6000,5600,5895,2025-06-04
2025-06-04,5970,1.5531,3871259927958,6100,5950,5895,2025-06-05
2025-06-05,5970,1.4808,7769622673106,6100,5800,5900,2025-06-06
2025-06-06,6000,1.5681,3911595877703,6100,5950,5975,2025-06-09
2025-06-09,6000,1.9303,3916606726010,6100,5975,5995,2025-06-10
2025-06-10,6005,1.9972,3975843435227,6100,5975,5995,2025-06-11
2025-06-11,6038,1.1638,4011668670190,6100,5900,5995,2025-06-12
2025-06-12,6022,1.6413,4058246316603,6100,5900,5995,2025-06-13
2025-06-13,5976,-0.0027,4051181338300,6100,5900,5995,2025-06-16
2025-06-16,5976,1.2251,4103518500962,6100,5990,5995,2025-06-17
2025-06-17,6033,0.2492,4213850068231,6035,5915,5995,2025-06-18
2025-06-18,5982,0.1028,4182453506761,6100,5800,5985,2025-06-20
2025-06-20,5967,-0.5437,2800875017004,6100,5900,5975,2025-06-23
2025-06-23,5967,0.6741,2838334738085,6100,5900,5995,2025-06-24
2025-06-24,6025,2.6075,2946168448302,6100,6055,6055,2025-06-25
2025-06-25,6092,2.0958,2976927952233,6100,5950,6045,2025-06-26
2025-06-26,6092,2.7965,3065852200511,6200,5900,6040,2025-06-27
2025-06-27,6173,2.0897,3139221562803,6200,6130,6135,2025-06-30
2025-06-30,6173,2.7301,3137610574892,6235,6170,6175,2025-07-01
2025-07-01,6204,2.5093,3164693708079,6300,5900,6170,2025-07-02
2025-07-02,6198,2.5846,3200982627993,6300,5500,6170,2025-07-03
2025-07-03,6279,2.721,3296516178362,6300,5500,6145,2025-07-07
2025-07-07,6279,1.3415,3278457335578,6500,6190,6220,2025-07-08
2025-07-08,6229,1.7207,3256753670252,6500,6195,6220,2025-07-09
2025-07-09,6225,2.5815,3294280008504,6300,5700,6245,2025-07-10
2025-07-10,6263,3.1825,3373652876682,6300,5700,6245,2025-07-11
2025-07-11,6259,2.1475,3365636649416,6300,5700,6245,2025-07-14
2025-07-14,6259,2.0995,3402580442698,6300,6205,6245,2025-07-15
2025-07-15,6268,1.5127,3440188940455,6300,6180,6245,2025-07-16
2025-07-16,6243,2.0617,3463213718395,6500,6050,6245,2025-07-17
